x432,y1
3,28234
3,28235
5,28241
5,28242
5,28243
5,28244
5,28245
1,28251
1,28252
1,28253
1,28254
1,28255
3,28261
3,28262
3,28263
3,28264
3,28265
1,28271
1,28272
1,28273
1,28274
1,28275
1,28281
1,28282
1,28283
1,28284
1,28285
1,28291
1,28292
1,28293
1,28294
1,28295
5,28301
5,28302
5,28303
5,28304
5,28305
5,28311
5,28312
5,28313
5,28314
5,28315
1,28321
1,28322
1,28323
1,28324
1,28325
0,28331
0,28332
0,28333
0,28334
0,28335
3,28341
3,28342
3,28343
3,28344
3,28345
1,28351
1,28352
1,28353
1,28354
1,28355
1,28361
1,28362
1,28363
1,28364
1,28365
5,28371
5,28372
5,28373
5,28374
5,28375
1,28381
1,28382
1,28383
1,28384
1,28385
0,28391
0,28392
0,28393
0,28394
0,28395
0,28401
0,28402
0,28403
0,28404
0,28405
1,28411
1,28412
1,28413
1,28414
1,28415
1,28421
1,28422
1,28423
1,28424
1,28425
5,28431
5,28432
5,28433
5,28434
5,28435
1,28441
1,28442
1,28443
1,28444
1,28445
1,28451
1,28452
1,28453
1,28454
1,28455
1,28461
1,28462
1,28463
1,28464
1,28465
1,28471
1,28472
1,28473
1,28474
1,28475
1,28481
1,28482
1,28483
1,28484
1,28485
5,28491
5,28492
5,28493
5,28494
5,28495
5,28501
5,28502
5,28503
5,28504
5,28505
1,28511
1,28512
1,28513
1,28514
1,28515
5,28521
5,28522
5,28523
5,28524
5,28525
1,28531
1,28532
1,28533
1,28534
1,28535
0,28541
0,28542
0,28543
0,28544
0,28545
1,28551
1,28552
1,28553
1,28554
1,28555
3,28561
3,28562
3,28563
3,28564
3,28565
1,28571
1,28572
1,28573
1,28574
1,28575
0,28581
0,28582
0,28583
0,28584
0,28585
3,28591
3,28592
3,28593
3,28594
3,28595
1,28601
1,28602
1,28603
1,28604
1,28605
1,28611
1,28612
1,28613
1,28614
1,28615
1,28621
1,28622
1,28623
1,28624
1,28625
0,28631
0,28632
0,28633
0,28634
0,28635
0,28641
0,28642
0,28643
0,28644
0,28645
0,28651
0,28652
0,28653
0,28654
0,28655
1,28661
1,28662
1,28663
1,28664
1,28665
1,28671
1,28672
1,28673
1,28674
1,28675
1,28681
1,28682
1,28683
1,28684
1,28685
0,28691
0,28692
0,28693
0,28694
0,28695
1,28701
1,28702
1,28703
1,28704
1,28705
3,28711
3,28712
3,28713
3,28714
3,28715
0,28721
0,28722
0,28723
0,28724
0,28725
5,28731
5,28732
5,28733
5,28734
5,28735
3,28741
3,28742
3,28743
3,28744
3,28745
3,28751
3,28752
3,28753
3,28754
3,28755
1,28761
1,28762
1,28763
1,28764
1,28765
1,28771
1,28772
1,28773
1,28774
1,28775
0,28781
0,28782
0,28783
0,28784
0,28785
1,28791
1,28792
1,28793
1,28794
1,28795
1,28801
1,28802
1,28803
1,28804
1,28805
0,28811
0,28812
0,28813
0,28814
0,28815
1,28821
1,28822
1,28823
1,28824
1,28825
1,28831
1,28832
1,28833
1,28834
1,28835
1,28841
1,28842
1,28843
1,28844
1,28845
0,28851
0,28852
0,28853
0,28854
0,28855
1,28861
1,28862
1,28863
1,28864
1,28865
0,28871
0,28872
0,28873
0,28874
0,28875
1,28881
1,28882
1,28883
1,28884
1,28885
5,28891
5,28892
5,28893
5,28894
5,28895
0,28901
0,28902
0,28903
0,28904
0,28905
3,28911
3,28912
3,28913
3,28914
3,28915
1,28921
1,28922
1,28923
1,28924
1,28925
1,28931
1,28932
1,28933
1,28934
1,28935
0,28941
0,28942
0,28943
0,28944
0,28945
3,28951
3,28952
3,28953
3,28954
3,28955
5,28961
5,28962
5,28963
5,28964
5,28965
0,28971
0,28972
0,28973
0,28974
0,28975
1,28981
1,28982
1,28983
1,28984
1,28985
1,28991
1,28992
1,28993
1,28994
1,28995
0,29001
0,29002
0,29003
0,29004
0,29005
0,29011
0,29012
0,29013
0,29014
0,29015
1,29021
1,29022
1,29023
1,29024
1,29025
5,29031
5,29032
5,29033
5,29034
5,29035
1,29041
1,29042
1,29043
1,29044
1,29045
3,29051
3,29052
3,29053
3,29054
3,29055
1,29061
1,29062
1,29063
1,29064
1,29065
3,29071
3,29072
3,29073
3,29074
3,29075
0,29081
0,29082
0,29083
0,29084
0,29085
1,29091
1,29092
1,29093
1,29094
1,29095
1,29101
1,29102
1,29103
1,29104
1,29105
1,29111
1,29112
1,29113
1,29114
1,29115
0,29121
0,29122
0,29123
0,29124
0,29125
0,29131
0,29132
0,29133
0,29134
0,29135
1,29141
1,29142
1,29143
1,29144
1,29145
1,29151
1,29152
1,29153
1,29154
1,29155
3,29161
3,29162
3,29163
3,29164
3,29165
0,29171
0,29172
0,29173
0,29174
0,29175
0,29181
0,29182
0,29183
0,29184
0,29185
5,29191
5,29192
5,29193
5,29194
5,29195
1,29201
1,29202
1,29203
1,29204
1,29205
5,29211
5,29212
5,29213
5,29214
5,29215
1,29221
1,29222
1,29223
1,29224
1,29225
3,29231
3,29232
3,29233
3,29234
3,29235
1,29241
1,29242
1,29243
1,29244
1,29245
1,29251
1,29252
1,29253
1,29254
1,29255
1,29261
1,29262
1,29263
1,29264
1,29265
1,29271
1,29272
1,29273
1,29274
1,29275
3,29281
3,29282
3,29283
3,29284
3,29285
1,29291
1,29292
1,29293
1,29294
1,29295
0,29301
0,29302
0,29303
0,29304
0,29305
0,29311
0,29312
0,29313
0,29314
0,29315
1,29321
1,29322
1,29323
1,29324
1,29325
1,29331
1,29332
1,29333
1,29334
1,29335
5,29341
5,29342
5,29343
5,29344
5,29345
0,29351
0,29352
0,29353
0,29354
0,29355
1,29361
1,29362
1,29363
1,29364
1,29365
1,29371
1,29372
1,29373
1,29374
1,29375
1,29381
1,29382
1,29383
1,29384
1,29385
3,29391
3,29392
3,29393
3,29394
3,29395
1,29401
1,29402
1,29403
1,29404
1,29405
1,29411
1,29412
1,29413
1,29414
1,29415
1,29421
1,29422
1,29423
1,29424
1,29425
1,29431
1,29432
1,29433
1,29434
1,29435
5,29441
5,29442
5,29443
5,29444
5,29445
1,29451
1,29452
1,29453
1,29454
1,29455
1,29461
1,29462
1,29463
1,29464
1,29465
3,29471
3,29472
3,29473
3,29474
3,29475
3,29481
3,29482
3,29483
3,29484
3,29485
1,29491
1,29492
1,29493
1,29494
1,29495
1,29501
1,29502
1,29503
1,29504
1,29505
3,29511
3,29512
3,29513
3,29514
3,29515
3,29521
3,29522
3,29523
3,29524
3,29525
1,29531
1,29532
1,29533
1,29534
1,29535
1,29541
1,29542
1,29543
1,29544
1,29545
1,29551
1,29552
1,29553
1,29554
1,29555
3,29561
3,29562
3,29563
3,29564
3,29565
5,29571
5,29572
5,29573
5,29574
5,29575
5,29581
5,29582
5,29583
5,29584
5,29585
0,29591
0,29592
0,29593
0,29594
0,29595
0,29601
0,29602
0,29603
0,29604
0,29605
1,29611
1,29612
1,29613
1,29614
1,29615
1,29621
1,29622
1,29623
1,29624
1,29625
1,29631
1,29632
1,29633
1,29634
1,29635
1,29641
1,29642
1,29643
1,29644
1,29645
1,29651
1,29652
1,29653
1,29654
1,29655
1,29661
1,29662
1,29663
1,29664
1,29665
1,29671
1,29672
1,29673
1,29674
1,29675
0,29681
0,29682
0,29683
0,29684
0,29685
1,29691
1,29692
1,29693
1,29694
1,29695
1,29701
1,29702
1,29703
1,29704
1,29705
1,29711
1,29712
1,29713
1,29714
1,29715
0,29721
0,29722
0,29723
0,29724
0,29725
1,29731
1,29732
1,29733
1,29734
1,29735
1,29741
1,29742
1,29743
1,29744
1,29745
1,29751
1,29752
1,29753
1,29754
1,29755
5,29761
5,29762
5,29763
5,29764
5,29765
1,29771
1,29772
1,29773
1,29774
1,29775
1,29781
1,29782
1,29783
1,29784
1,29785
3,29791
3,29792
3,29793
3,29794
3,29795
0,29801
0,29802
0,29803
0,29804
0,29805
0,29811
0,29812
0,29813
0,29814
0,29815
0,29821
0,29822
0,29823
0,29824
0,29825
1,29831
1,29832
1,29833
1,29834
1,29835
1,29841
1,29842
1,29843
1,29844
1,29845
1,29851
1,29852
1,29853
1,29854
1,29855
3,29861
3,29862
3,29863
3,29864
3,29865
1,29871
1,29872
1,29873
1,29874
1,29875
0,29881
0,29882
0,29883
0,29884
0,29885
0,29891
0,29892
0,29893
0,29894
0,29895
1,29901
1,29902
1,29903
1,29904
1,29905
1,29911
1,29912
1,29913
1,29914
1,29915
1,29921
1,29922
1,29923
1,29924
1,29925
1,29931
1,29932
1,29933
1,29934
1,29935
1,29941
1,29942
1,29943
1,29944
1,29945
3,29951
3,29952
3,29953
3,29954
3,29955
1,29961
1,29962
1,29963
1,29964
1,29965
0,29971
0,29972
0,29973
0,29974
0,29975
0,29981
0,29982
0,29983
0,29984
0,29985
1,29991
1,29992
1,29993
1,29994
1,29995
0,30001
0,30002
0,30003
0,30004
0,30005
3,30011
3,30012
3,30013
3,30014
3,30015
1,30021
1,30022
1,30023
1,30024
1,30025
3,30031
3,30032
3,30033
3,30034
3,30035
3,30041
3,30042
3,30043
3,30044
3,30045
0,30051
0,30052
0,30053
0,30054
0,30055
0,30061
0,30062
0,30063
0,30064
0,30065
1,30071
1,30072
1,30073
1,30074
1,30075
1,30081
1,30082
1,30083
1,30084
1,30085
1,30091
1,30092
1,30093
1,30094
1,30095
1,30101
1,30102
1,30103
1,30104
1,30105
1,30111
1,30112
1,30113
1,30114
1,30115
1,30121
1,30122
1,30123
1,30124
1,30125
1,30131
1,30132
1,30133
1,30134
1,30135
1,30141
1,30142
1,30143
1,30144
1,30145
5,30151
5,30152
5,30153
5,30154
5,30155
5,30161
5,30162
5,30163
5,30164
5,30165
1,30171
1,30172
1,30173
1,30174
1,30175
0,30181
0,30182
0,30183
0,30184
0,30185
1,30191
1,30192
1,30193
1,30194
1,30195
1,30201
1,30202
1,30203
1,30204
1,30205
0,30211
0,30212
0,30213
0,30214
0,30215
1,30221
1,30222
1,30223
1,30224
1,30225
0,30231
0,30232
0,30233
0,30234
0,30235
1,30241
1,30242
1,30243
1,30244
1,30245
1,30251
1,30252
1,30253
1,30254
1,30255
0,30261
0,30262
0,30263
0,30264
0,30265
3,30271
3,30272
3,30273
3,30274
3,30275
1,30281
1,30282
1,30283
1,30284
1,30285
5,30291
5,30292
5,30293
5,30294
5,30295
0,30301
0,30302
0,30303
0,30304
0,30305
3,30311
3,30312
3,30313
3,30314
3,30315
5,30321
5,30322
5,30323
5,30324
5,30325
5,30331
5,30332
5,30333
5,30334
5,30335
1,30341
1,30342
1,30343
1,30344
1,30345
1,30351
1,30352
1,30353
1,30354
1,30355
1,30361
1,30362
1,30363
1,30364
1,30365
1,30371
1,30372
1,30373
1,30374
1,30375
0,30381
0,30382
0,30383
0,30384
0,30385
5,30391
5,30392
5,30393
5,30394
5,30395
0,30401
0,30402
0,30403
0,30404
0,30405
5,30411
5,30412
5,30413
5,30414
5,30415
5,30421
5,30422
5,30423
5,30424
5,30425
5,30431
5,30432
5,30433
5,30434
5,30435
1,30441
1,30442
1,30443
1,30444
1,30445
1,30451
1,30452
1,30453
1,30454
1,30455
1,30461
1,30462
1,30463
1,30464
1,30465
0,30471
0,30472
0,30473
0,30474
0,30475
3,30481
3,30482
3,30483
3,30484
3,30485
1,30491
1,30492
1,30493
1,30494
1,30495
1,30501
1,30502
1,30503
1,30504
1,30505
1,30511
1,30512
1,30513
1,30514
1,30515
1,30521
1,30522
1,30523
1,30524
1,30525
0,30531
0,30532
0,30533
0,30534
0,30535
1,30541
1,30542
1,30543
1,30544
1,30545
0,30551
0,30552
0,30553
0,30554
0,30555
1,30561
1,30562
1,30563
1,30564
1,30565
1,30571
1,30572
1,30573
1,30574
1,30575
1,30581
1,30582
1,30583
1,30584
1,30585
1,30591
1,30592
1,30593
1,30594
1,30595
1,30601
1,30602
1,30603
1,30604
1,30605
1,30611
1,30612
1,30613
1,30614
1,30615
1,30621
1,30622
1,30623
1,30624
1,30625
1,30631
1,30632
1,30633
1,30634
1,30635
1,30641
1,30642
1,30643
1,30644
1,30645
1,30651
1,30652
1,30653
1,30654
1,30655
1,30661
1,30662
1,30663
1,30664
1,30665
0,30671
0,30672
0,30673
0,30674
0,30675
1,30681
1,30682
1,30683
1,30684
1,30685
3,30691
3,30692
3,30693
3,30694
3,30695
1,30701
1,30702
1,30703
1,30704
1,30705
1,30711
1,30712
1,30713
1,30714
1,30715
1,30721
1,30722
1,30723
1,30724
1,30725
5,30731
5,30732
5,30733
5,30734
5,30735
0,30741
0,30742
0,30743
0,30744
0,30745
0,30751
0,30752
0,30753
0,30754
0,30755
1,30761
1,30762
1,30763
1,30764
1,30765
5,30771
5,30772
5,30773
5,30774
5,30775
1,30781
1,30782
1,30783
1,30784
1,30785
3,30791
3,30792
3,30793
3,30794
3,30795
1,30801
1,30802
1,30803
1,30804
1,30805
3,30811
3,30812
3,30813
3,30814
3,30815
1,30821
1,30822
1,30823
1,30824
1,30825
1,30831
1,30832
1,30833
1,30834
1,30835
1,30841
1,30842
1,30843
1,30844
1,30845
5,30851
5,30852
5,30853
5,30854
5,30855
1,30861
1,30862
1,30863
1,30864
1,30865
0,30871
0,30872
0,30873
0,30874
0,30875
5,30881
5,30882
5,30883
5,30884
5,30885
1,30891
1,30892
1,30893
1,30894
1,30895
1,30901
1,30902
1,30903
1,30904
1,30905
5,30911
5,30912
5,30913
5,30914
5,30915
0,30921
0,30922
0,30923
0,30924
0,30925
1,30931
1,30932
1,30933
1,30934
1,30935
1,30941
1,30942
1,30943
1,30944
1,30945
0,30951
0,30952
0,30953
0,30954
0,30955
1,30961
1,30962
1,30963
1,30964
1,30965
3,30971
3,30972
3,30973
3,30974
3,30975
0,30981
0,30982
0,30983
0,30984
0,30985
1,30991
1,30992
1,30993
1,30994
1,30995
5,31001
5,31002
5,31003
5,31004
5,31005
1,31011
1,31012
1,31013
1,31014
1,31015
1,31021
1,31022
1,31023
1,31024
1,31025
1,31031
1,31032
1,31033
1,31034
1,31035
3,31041
3,31042
3,31043
3,31044
3,31045
1,31051
1,31052
1,31053
1,31054
1,31055
5,31061
5,31062
5,31063
5,31064
5,31065
1,31071
1,31072
1,31073
1,31074
1,31075
1,31081
1,31082
1,31083
1,31084
1,31085
1,31091
1,31092
1,31093
1,31094
1,31095
1,31101
1,31102
1,31103
1,31104
1,31105
1,31111
1,31112
1,31113
1,31114
1,31115
1,31121
1,31122
1,31123
1,31124
1,31125
5,31131
5,31132
5,31133
5,31134
5,31135
0,31141
0,31142
0,31143
0,31144
0,31145
0,31151
0,31152
0,31153
0,31154
0,31155
1,31161
1,31162
1,31163
1,31164
1,31165
1,31171
1,31172
1,31173
1,31174
1,31175
0,31181
0,31182
0,31183
0,31184
0,31185
1,31191
1,31192
1,31193
1,31194
1,31195
3,31201
3,31202
3,31203
3,31204
3,31205
3,31211
3,31212
3,31213
3,31214
3,31215
1,31221
1,31222
1,31223
1,31224
1,31225
1,31231
1,31232
1,31233
1,31234
1,31235
1,31241
1,31242
1,31243
1,31244
1,31245
1,31251
1,31252
1,31253
1,31254
1,31255
1,31261
1,31262
1,31263
1,31264
1,31265
1,31271
1,31272
1,31273
1,31274
1,31275
1,31281
1,31282
1,31283
1,31284
1,31285
0,31291
0,31292
0,31293
0,31294
0,31295
1,31301
1,31302
1,31303
1,31304
1,31305
0,31311
0,31312
0,31313
0,31314
0,31315
5,31321
5,31322
5,31323
5,31324
5,31325
1,31331
1,31332
1,31333
1,31334
1,31335
0,31341
0,31342
0,31343
0,31344
0,31345
1,31351
1,31352
1,31353
1,31354
1,31355
1,31361
1,31362
1,31363
1,31364
1,31365
1,31371
1,31372
1,31373
1,31374
1,31375
1,31381
1,31382
1,31383
1,31384
1,31385
1,31391
1,31392
1,31393
1,31394
1,31395
0,31401
0,31402
0,31403
0,31404
0,31405
0,31411
0,31412
0,31413
0,31414
0,31415
1,31421
1,31422
1,31423
1,31424
1,31425
3,31431
3,31432
3,31433
3,31434
3,31435
5,31441
5,31442
5,31443
5,31444
5,31445
1,31451
1,31452
1,31453
1,31454
1,31455
3,31461
3,31462
3,31463
3,31464
3,31465
0,31471
0,31472
0,31473
0,31474
0,31475
1,31481
1,31482
1,31483
1,31484
1,31485
0,31491
0,31492
0,31493
0,31494
0,31495
1,31501
1,31502
1,31503
1,31504
1,31505
0,31511
0,31512
0,31513
0,31514
0,31515
1,31521
1,31522
1,31523
1,31524
1,31525
1,31531
1,31532
1,31533
1,31534
1,31535
0,31541
0,31542
0,31543
0,31544
0,31545
1,31551
1,31552
1,31553
1,31554
1,31555
0,31561
0,31562
0,31563
0,31564
0,31565
5,31571
5,31572
5,31573
5,31574
5,31575
3,31581
3,31582
3,31583
3,31584
3,31585
1,31591
1,31592
1,31593
1,31594
1,31595
5,31601
5,31602
5,31603
5,31604
5,31605
1,31611
1,31612
1,31613
1,31614
1,31615
3,31621
3,31622
3,31623
3,31624
3,31625
3,31631
3,31632
3,31633
3,31634
3,31635
3,31641
3,31642
3,31643
3,31644
3,31645
1,31651
1,31652
1,31653
1,31654
1,31655
0,31661
0,31662
0,31663
0,31664
0,31665
3,31671
3,31672
3,31673
3,31674
3,31675
1,31681
1,31682
1,31683
1,31684
1,31685
1,31691
1,31692
1,31693
1,31694
1,31695
1,31701
1,31702
1,31703
1,31704
1,31705
0,31711
0,31712
0,31713
0,31714
0,31715
3,31721
3,31722
3,31723
3,31724
3,31725
0,31731
0,31732
0,31733
0,31734
0,31735
1,31741
1,31742
1,31743
1,31744
1,31745
1,31751
1,31752
1,31753
1,31754
1,31755
5,31761
5,31762
5,31763
5,31764
5,31765
0,31771
0,31772
0,31773
0,31774
0,31775
1,31781
1,31782
1,31783
1,31784
1,31785
0,31791
0,31792
0,31793
0,31794
0,31795
1,31801
1,31802
1,31803
1,31804
1,31805
1,31811
1,31812
1,31813
1,31814
1,31815
1,31821
1,31822
1,31823
1,31824
1,31825
5,31831
5,31832
5,31833
5,31834
5,31835
1,31841
1,31842
1,31843
1,31844
1,31845
1,31851
1,31852
1,31853
1,31854
1,31855
1,31861
1,31862
1,31863
1,31864
1,31865
1,31871
1,31872
1,31873
1,31874
1,31875
1,31881
1,31882
1,31883
1,31884
1,31885
1,31891
1,31892
1,31893
1,31894
1,31895
0,31901
0,31902
0,31903
0,31904
0,31905
1,31911
1,31912
1,31913
1,31914
1,31915
1,31921
1,31922
1,31923
1,31924
1,31925
5,31931
5,31932
5,31933
5,31934
5,31935
5,31941
5,31942
5,31943
5,31944
5,31945
1,31951
1,31952
1,31953
1,31954
1,31955
0,31961
0,31962
0,31963
0,31964
0,31965
1,31971
1,31972
1,31973
1,31974
1,31975
0,31981
0,31982
0,31983
0,31984
0,31985
5,31991
5,31992
5,31993
5,31994
5,31995
1,32001
1,32002
1,32003
1,32004
1,32005
1,32011
1,32012
1,32013
1,32014
1,32015
3,32021
3,32022
3,32023
3,32024
3,32025
1,32031
1,32032
1,32033
1,32034
1,32035
1,32041
1,32042
1,32043
1,32044
1,32045
1,32051
1,32052
1,32053
1,32054
1,32055
1,32061
1,32062
1,32063
1,32064
1,32065
0,32071
0,32072
0,32073
0,32074
0,32075
3,32081
3,32082
3,32083
3,32084
3,32085
0,32091
0,32092
0,32093
0,32094
0,32095
1,32101
1,32102
1,32103
1,32104
1,32105
1,32111
1,32112
1,32113
1,32114
1,32115
5,32121
5,32122
5,32123
5,32124
5,32125
1,32131
1,32132
1,32133
1,32134
1,32135
5,32141
5,32142
5,32143
5,32144
5,32145
0,32151
0,32152
0,32153
0,32154
0,32155
1,32161
1,32162
1,32163
1,32164
1,32165
1,32171
1,32172
1,32173
1,32174
1,32175
0,32181
0,32182
0,32183
0,32184
0,32185
1,32191
1,32192
1,32193
1,32194
1,32195
1,32201
1,32202
1,32203
1,32204
1,32205
1,32211
1,32212
1,32213
1,32214
1,32215
0,32221
0,32222
0,32223
0,32224
0,32225
1,32231
1,32232
1,32233
1,32234
1,32235
1,32241
1,32242
1,32243
1,32244
1,32245
1,32251
1,32252
1,32253
1,32254
1,32255
5,32261
5,32262
5,32263
5,32264
5,32265
1,32271
1,32272
1,32273
1,32274
1,32275
3,32281
3,32282
3,32283
3,32284
3,32285
1,32291
1,32292
1,32293
1,32294
1,32295
0,32301
0,32302
0,32303
0,32304
0,32305
1,32311
1,32312
1,32313
1,32314
1,32315
1,32321
1,32322
1,32323
1,32324
1,32325
0,32331
0,32332
0,32333
0,32334
0,32335
3,32341
3,32342
3,32343
3,32344
3,32345
1,32351
1,32352
1,32353
1,32354
1,32355
1,32361
1,32362
1,32363
1,32364
1,32365
1,32371
1,32372
1,32373
1,32374
1,32375
1,32381
1,32382
1,32383
1,32384
1,32385
1,32391
1,32392
1,32393
1,32394
1,32395
1,32401
1,32402
1,32403
1,32404
1,32405
1,32411
1,32412
1,32413
1,32414
1,32415
3,32421
3,32422
3,32423
3,32424
3,32425
1,32431
1,32432
1,32433
1,32434
1,32435
1,32441
1,32442
1,32443
1,32444
1,32445
3,32451
3,32452
3,32453
3,32454
3,32455
1,32461
1,32462
1,32463
1,32464
1,32465
1,32471
1,32472
1,32473
1,32474
1,32475
3,32481
3,32482
3,32483
3,32484
3,32485
0,32491
0,32492
0,32493
0,32494
0,32495
3,32501
3,32502
3,32503
3,32504
3,32505
5,32511
5,32512
5,32513
5,32514
5,32515
3,32521
3,32522
3,32523
3,32524
3,32525
3,32531
3,32532
3,32533
3,32534
3,32535
1,32541
1,32542
1,32543
1,32544
1,32545
5,32551
5,32552
5,32553
5,32554
5,32555
1,32561
1,32562
1,32563
1,32564
1,32565
1,32571
1,32572
1,32573
1,32574
1,32575
3,32581
3,32582
3,32583
3,32584
3,32585
1,32591
1,32592
1,32593
1,32594
1,32595
1,32601
1,32602
1,32603
1,32604
1,32605
5,32611
5,32612
5,32613
5,32614
5,32615
3,32621
3,32622
3,32623
3,32624
3,32625
0,32631
0,32632
0,32633
0,32634
0,32635
0,32641
0,32642
0,32643
0,32644
0,32645
1,32651
1,32652
1,32653
1,32654
1,32655
1,32661
1,32662
1,32663
1,32664
1,32665
1,32671
1,32672
1,32673
1,32674
1,32675
1,32681
1,32682
1,32683
1,32684
1,32685
5,32691
5,32692
5,32693
5,32694
5,32695
1,32701
1,32702
1,32703
1,32704
1,32705
1,32711
1,32712
1,32713
1,32714
1,32715
0,32721
0,32722
0,32723
0,32724
0,32725
0,32731
0,32732
0,32733
0,32734
0,32735
0,32741
0,32742
0,32743
0,32744
0,32745
0,32751
0,32752
0,32753
0,32754
0,32755
0,32761
0,32762
0,32763
0,32764
0,32765
1,32771
1,32772
1,32773
1,32774
1,32775
0,32781
0,32782
0,32783
0,32784
0,32785
5,32791
5,32792
5,32793
5,32794
5,32795
1,32801
1,32802
1,32803
1,32804
1,32805
1,32811
1,32812
1,32813
1,32814
1,32815
3,32821
3,32822
3,32823
3,32824
3,32825
5,32831
5,32832
5,32833
5,32834
5,32835
1,32841
1,32842
1,32843
1,32844
1,32845
3,32851
3,32852
3,32853
3,32854
3,32855
0,32861
0,32862
0,32863
0,32864
0,32865
1,32871
1,32872
1,32873
1,32874
1,32875
0,32881
0,32882
0,32883
0,32884
0,32885
1,32891
1,32892
1,32893
1,32894
1,32895
0,32901
0,32902
0,32903
0,32904
0,32905
3,32911
3,32912
3,32913
3,32914
3,32915
3,32921
3,32922
3,32923
3,32924
3,32925
3,32931
3,32932
3,32933
3,32934
3,32935
5,32941
5,32942
5,32943
5,32944
5,32945
1,32951
1,32952
1,32953
1,32954
1,32955
5,32961
5,32962
5,32963
5,32964
5,32965
5,32971
5,32972
5,32973
5,32974
5,32975
1,32981
1,32982
1,32983
1,32984
1,32985
5,32991
5,32992
5,32993
5,32994
5,32995
1,33001
1,33002
1,33003
1,33004
1,33005
1,33011
1,33012
1,33013
1,33014
1,33015
1,33021
1,33022
1,33023
1,33024
1,33025
5,33031
5,33032
5,33033
5,33034
5,33035
0,33041
0,33042
0,33043
0,33044
0,33045
1,33051
1,33052
1,33053
1,33054
1,33055
1,33061
1,33062
1,33063
1,33064
1,33065
0,33071
0,33072
0,33073
0,33074
0,33075
5,33081
5,33082
5,33083
5,33084
5,33085
0,33091
0,33092
0,33093
0,33094
0,33095
1,33101
1,33102
1,33103
1,33104
1,33105
3,33111
3,33112
3,33113
3,33114
3,33115
3,33121
3,33122
3,33123
3,33124
3,33125
3,33131
3,33132
3,33133
3,33134
3,33135
0,33141
0,33142
0,33143
0,33144
0,33145
1,33151
1,33152
1,33153
1,33154
1,33155
5,33161
5,33162
5,33163
5,33164
5,33165
1,33171
1,33172
1,33173
1,33174
1,33175
0,33181
0,33182
0,33183
0,33184
0,33185
5,33191
5,33192
5,33193
5,33194
5,33195
5,33201
5,33202
5,33203
5,33204
5,33205
5,33211
5,33212
5,33213
5,33214
5,33215
1,33221
1,33222
1,33223
1,33224
1,33225
1,33231
1,33232
1,33233
1,33234
1,33235
1,33241
1,33242
1,33243
1,33244
1,33245
0,33251
0,33252
0,33253
0,33254
0,33255
1,33261
1,33262
1,33263
1,33264
1,33265
1,33271
1,33272
1,33273
1,33274
1,33275
5,33281
5,33282
5,33283
5,33284
5,33285
0,33291
0,33292
0,33293
0,33294
0,33295
1,33301
1,33302
1,33303
1,33304
1,33305
1,33311
1,33312
1,33313
1,33314
1,33315
0,33321
0,33322
0,33323
0,33324
0,33325
1,33331
1,33332
1,33333
1,33334
1,33335
1,33341
1,33342
1,33343
1,33344
1,33345
5,33351
5,33352
5,33353
5,33354
5,33355
1,33361
1,33362
1,33363
1,33364
1,33365
0,33371
0,33372
0,33373
0,33374
0,33375
1,33381
1,33382
1,33383
1,33384
1,33385
1,33391
1,33392
1,33393
1,33394
1,33395
1,33401
1,33402
1,33403
1,33404
1,33405
1,33411
1,33412
1,33413
1,33414
1,33415
1,33421
1,33422
1,33423
1,33424
1,33425
0,33431
0,33432
0,33433
0,33434
0,33435
5,33441
5,33442
5,33443
5,33444
5,33445
1,33451
1,33452
1,33453
1,33454
1,33455
0,33461
0,33462
0,33463
0,33464
0,33465
0,33471
0,33472
0,33473
0,33474
0,33475
1,33481
1,33482
1,33483
1,33484
1,33485
5,33491
5,33492
5,33493
5,33494
5,33495
3,33501
3,33502
3,33503
3,33504
3,33505
1,33511
1,33512
1,33513
1,33514
1,33515
3,33521
3,33522
3,33523
3,33524
3,33525
1,33531
1,33532
1,33533
1,33534
1,33535
1,33541
1,33542
1,33543
1,33544
1,33545
0,33551
0,33552
0,33553
0,33554
0,33555
1,33561
1,33562
1,33563
1,33564
1,33565
1,33571
1,33572
1,33573
1,33574
1,33575
1,33581
1,33582
1,33583
1,33584
1,33585
1,33591
1,33592
1,33593
1,33594
1,33595
5,33601
5,33602
5,33603
5,33604
5,33605
1,33611
1,33612
1,33613
1,33614
1,33615
5,33621
5,33622
5,33623
5,33624
5,33625
1,33631
1,33632
1,33633
1,33634
1,33635
0,33641
0,33642
0,33643
0,33644
0,33645
5,33651
5,33652
5,33653
5,33654
5,33655
1,33661
1,33662
1,33663
1,33664
1,33665
1,33671
1,33672
1,33673
1,33674
1,33675
1,33681
1,33682
1,33683
1,33684
1,33685
1,33691
1,33692
1,33693
1,33694
1,33695
1,33701
1,33702
1,33703
1,33704
1,33705
1,33711
1,33712
1,33713
1,33714
1,33715
3,33721
3,33722
3,33723
3,33724
3,33725
3,33731
3,33732
3,33733
3,33734
3,33735
3,33741
3,33742
3,33743
3,33744
3,33745
1,33751
1,33752
1,33753
1,33754
1,33755
0,33761
0,33762
0,33763
0,33764
0,33765
0,33771
0,33772
0,33773
0,33774
0,33775
1,33781
1,33782
1,33783
1,33784
1,33785
1,33791
1,33792
1,33793
1,33794
1,33795
0,33801
0,33802
0,33803
0,33804
0,33805
1,33811
1,33812
1,33813
1,33814
1,33815
1,33821
1,33822
1,33823
1,33824
1,33825
1,33831
